Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),absolute_accel,Activity,Position
7.588677129E1,-1.29E-02,2.333801522E0,5.254056555E-1,2.392247283E0,Walking,Hand
7.589674229E1,-5.15E-01,2.368524628E0,5.296722226E-1,2.481078347E0,Walking,Hand
7.590671429E1,-9.95E-01,2.424771919E0,4.771623257E-1,2.663995525E0,Walking,Hand
7.591668529E1,-1.48E+00,2.486249836E0,4.262740079E-1,2.923004838E0,Walking,Hand
7.592665629E1,-2.01E+00,2.553934281E0,3.691253686E-1,3.270623351E0,Walking,Hand
7.593662729E1,-2.54E+00,2.588637506E0,3.593915087E-1,3.643856131E0,Walking,Hand
7.594659929E1,-3.02E+00,2.620426771E0,3.630822712E-1,4.012579890E0,Walking,Hand
7.595657029E1,-3.45E+00,2.676265634E0,2.663602611E-1,4.374093978E0,Walking,Hand
7.596654129E1,-4.24E+00,2.622454001E0,1.682821356E-1,4.985475778E0,Walking,Hand
7.597651329E1,-4.74E+00,2.610685310E0,5.673494875E-2,5.408880627E0,Walking,Hand
7.598648429E1,-4.96E+00,2.678599550E0,-8.17E-02,5.638191147E0,Walking,Hand
7.599645529E1,-5.22E+00,2.639369996E0,-3.08E-01,5.861289009E0,Walking,Hand
7.600642729E1,-5.78E+00,2.309850742E0,-3.95E-01,6.234405987E0,Walking,Hand
7.601639829E1,-6.67E+00,1.425854354E0,-2.06E-01,6.825960017E0,Walking,Hand
7.602636929E1,-7.47E+00,1.140826857E-1,2.392394131E-1,7.478683488E0,Walking,Hand
7.603634029E1,-7.89E+00,-8.09E-01,6.102984560E-1,7.950047910E0,Walking,Hand
7.604631229E1,-7.52E+00,-7.40E-01,7.583733451E-1,7.594317273E0,Walking,Hand
7.605628329E1,-6.71E+00,-1.88E-01,9.050758928E-1,6.771619869E0,Walking,Hand
7.606625429E1,-5.73E+00,4.855887482E-1,1.283249243E0,5.894042253E0,Walking,Hand
7.607622629E1,-4.43E+00,1.457707646E0,1.674930246E0,4.954120744E0,Walking,Hand
7.608619729E1,-3.56E+00,2.381434403E0,1.657124012E0,4.591538298E0,Walking,Hand
7.609616829E1,-3.32E+00,2.623620813E0,1.815706056E0,4.606365520E0,Walking,Hand
7.610614029E1,-3.11E+00,2.361525218E0,2.084448180E0,4.427450369E0,Walking,Hand
7.611611129E1,-2.88E+00,1.960374649E0,2.038552800E0,4.037865087E0,Walking,Hand
7.612608229E1,-2.57E+00,1.339679259E0,2.011506358E0,3.524304114E0,Walking,Hand
7.613605329E1,-2.44E+00,6.535643435E-1,1.865595669E0,3.137620106E0,Walking,Hand
7.614602529E1,-2.43E+00,-1.14E-01,1.704248478E0,2.968553129E0,Walking,Hand
7.615599629E1,-2.07E+00,-7.56E-01,1.705863625E0,2.787418948E0,Walking,Hand
7.616596729E1,-1.56E+00,-1.01E+00,1.501082584E0,2.391331596E0,Walking,Hand
7.617593929E1,-9.36E-01,-9.62E-01,1.333988749E0,1.892227821E0,Walking,Hand
7.618591029E1,-3.80E-01,-8.20E-01,1.239983940E0,1.534609927E0,Walking,Hand
7.619588129E1,1.093136966E-2,-6.35E-01,9.565259819E-1,1.148340257E0,Walking,Hand
7.620585329E1,8.706328690E-2,-4.66E-01,5.307932800E-1,7.118325923E-1,Walking,Hand
7.621582429E1,1.922447562E-2,-3.35E-01,1.487214451E-1,3.667246992E-1,Walking,Hand
7.622579529E1,2.671768248E-2,-1.45E-01,-1.57E-01,2.159912141E-1,Walking,Hand
7.623576629E1,9.731521010E-2,5.208758175E-2,-4.10E-01,4.244841542E-1,Walking,Hand
7.624573829E1,3.452622968E-1,1.962147233E-1,-5.97E-01,7.173224960E-1,Walking,Hand
7.625570929E1,6.808796114E-1,3.220371562E-1,-7.27E-01,1.047128823E0,Walking,Hand
7.626568029E1,1.027825906E0,3.468635568E-1,-8.37E-01,1.370250315E0,Walking,Hand
7.627565229E1,1.323817810E0,3.143749648E-1,-9.21E-01,1.642899444E0,Walking,Hand
7.628562329E1,1.552379622E0,2.116664292E-1,-9.21E-01,1.817348128E0,Walking,Hand
7.629559429E1,1.722246500E0,6.238423616E-2,-9.08E-01,1.947732045E0,Walking,Hand
7.630556629E1,1.971247255E0,-1.05E-01,-7.36E-01,2.106860283E0,Walking,Hand
7.631553729E1,2.184133852E0,-2.94E-01,-5.01E-01,2.260016035E0,Walking,Hand
7.632550829E1,2.403900867E0,-5.27E-01,-3.49E-01,2.485478317E0,Walking,Hand
7.633547929E1,2.578240280E0,-7.50E-01,-2.00E-01,2.692515058E0,Walking,Hand
7.634545129E1,2.746613778E0,-9.02E-01,-1.20E-01,2.893395579E0,Walking,Hand
7.635542229E1,2.836253933E0,-1.12E+00,-1.12E-01,3.052863582E0,Walking,Hand
7.636539329E1,2.792854144E0,-1.44E+00,-1.49E-01,3.145653816E0,Walking,Hand
7.637536529E1,2.740505776E0,-1.78E+00,-1.21E-01,3.270756205E0,Walking,Hand
7.638533629E1,2.728509044E0,-2.10E+00,-1.52E-01,3.448972927E0,Walking,Hand
7.639530729E1,2.776213553E0,-2.51E+00,-1.35E-01,3.746011138E0,Walking,Hand
7.640527929E1,2.824137917E0,-2.90E+00,-9.67E-02,4.045693980E0,Walking,Hand
7.641525029E1,2.845046391E0,-3.27E+00,-6.33E-02,4.336815996E0,Walking,Hand
7.642522129E1,2.875133824E0,-3.61E+00,-4.97E-02,4.613673383E0,Walking,Hand
7.643519229E1,2.892992975E0,-3.92E+00,-1.17E-01,4.873865179E0,Walking,Hand
7.644516429E1,2.836726388E0,-4.19E+00,-1.37E-01,5.059343176E0,Walking,Hand
7.645513529E1,2.666791683E0,-4.44E+00,-9.99E-02,5.180634961E0,Walking,Hand
7.646510629E1,2.525629957E0,-4.65E+00,-1.26E-01,5.295842084E0,Walking,Hand
7.647507829E1,2.397313394E0,-4.83E+00,-1.80E-01,5.391253009E0,Walking,Hand
7.648504929E1,2.335304257E0,-4.89E+00,-2.78E-01,5.425288814E0,Walking,Hand
7.649502029E1,2.303847991E0,-4.82E+00,-4.00E-01,5.355297443E0,Walking,Hand
7.650499229E1,2.180006887E0,-4.69E+00,-5.55E-01,5.200117352E0,Walking,Hand
7.651496329E1,1.953051304E0,-4.57E+00,-6.69E-01,5.018318866E0,Walking,Hand
7.652493429E1,1.854034554E0,-4.40E+00,-7.24E-01,4.826260088E0,Walking,Hand
7.653490529E1,1.940748178E0,-4.07E+00,-7.72E-01,4.572269969E0,Walking,Hand
7.654487729E1,2.002886539E0,-3.79E+00,-8.75E-01,4.375246107E0,Walking,Hand
7.655484813E1,1.981040756E0,-3.73E+00,-1.03E+00,4.348390235E0,Walking,Hand
7.656481912E1,1.748568326E0,-3.91E+00,-1.03E+00,4.405856108E0,Walking,Hand
7.657479112E1,1.016976398E0,-4.56E+00,-8.68E-01,4.755517713E0,Walking,Hand
7.658476212E1,-4.83E-01,-5.92E+00,-5.85E-01,5.971185725E0,Walking,Hand
7.659473312E1,-1.44E+00,-7.06E+00,-5.67E-01,7.225863799E0,Walking,Hand
7.660470412E1,-1.08E+00,-7.00E+00,-5.45E-01,7.101089440E0,Walking,Hand
7.661467612E1,-5.35E-01,-6.26E+00,-2.45E-01,6.291759175E0,Walking,Hand
7.662464712E1,-4.64E-03,-5.26E+00,-1.97E-02,5.258958577E0,Walking,Hand
7.663461812E1,-3.20E-01,-4.22E+00,6.167530511E-1,4.280545708E0,Walking,Hand
7.664459012E1,-7.69E-01,-3.13E+00,1.121958185E0,3.409573760E0,Walking,Hand
7.665456112E1,-1.35E+00,-2.10E+00,1.520517852E0,2.924261891E0,Walking,Hand
7.666453212E1,-2.20E+00,-1.40E+00,1.768755838E0,3.151515809E0,Walking,Hand
7.667450412E1,-2.83E+00,-8.89E-01,1.745668107E0,3.444511633E0,Walking,Hand
7.668447512E1,-3.07E+00,-4.77E-01,1.734189291E0,3.554516305E0,Walking,Hand
7.669444612E1,-3.09E+00,-2.03E-01,1.462731866E0,3.422920209E0,Walking,Hand
7.670441713E1,-2.98E+00,-4.25E-02,1.022028246E0,3.152463926E0,Walking,Hand
7.671438913E1,-2.89E+00,-4.54E-03,7.781316715E-1,2.989836356E0,Walking,Hand
7.672436012E1,-2.68E+00,1.607479982E-1,4.224044667E-1,2.716156111E0,Walking,Hand
7.673433113E1,-2.47E+00,4.460943148E-1,-1.26E-01,2.514958817E0,Walking,Hand
7.674430313E1,-2.55E+00,6.427344230E-1,-7.52E-01,2.737638223E0,Walking,Hand
7.675427412E1,-2.50E+00,8.417853382E-1,-1.39E+00,2.980094490E0,Walking,Hand
7.676424512E1,-2.33E+00,1.082544443E0,-1.88E+00,3.184219150E0,Walking,Hand
7.677421712E1,-1.88E+00,1.360891496E0,-2.24E+00,3.226862917E0,Walking,Hand
7.678418812E1,-1.13E+00,1.624085782E0,-2.50E+00,3.187870598E0,Walking,Hand
7.679415912E1,-3.71E-01,1.715545883E0,-2.42E+00,2.990567879E0,Walking,Hand
7.680413012E1,3.726442230E-1,1.668849726E0,-2.04E+00,2.662841162E0,Walking,Hand
7.681410212E1,1.041407234E0,1.726763181E0,-1.68E+00,2.627456852E0,Walking,Hand
7.682407312E1,1.476620758E0,1.689670784E0,-1.34E+00,2.612824551E0,Walking,Hand
7.683404412E1,1.900087810E0,1.537105818E0,-9.61E-01,2.626120799E0,Walking,Hand
7.684401612E1,2.314530269E0,1.587940049E0,-6.32E-01,2.877050006E0,Walking,Hand
7.685398712E1,2.657439061E0,1.740635993E0,-3.49E-01,3.195919167E0,Walking,Hand
7.686395812E1,2.778355388E0,1.885159868E0,-1.57E-01,3.361191656E0,Walking,Hand
7.687393012E1,2.813096620E0,2.017542292E0,4.316122234E-2,3.462058980E0,Walking,Hand
7.688390112E1,2.702852631E0,2.201322034E0,3.299209571E-1,3.501439544E0,Walking,Hand
7.689387213E1,2.443218130E0,2.412778110E0,5.615348701E-1,3.479387079E0,Walking,Hand
7.690384312E1,2.147481165E0,2.616455050E0,7.105125694E-1,3.458661662E0,Walking,Hand
7.691381512E1,1.834736989E0,2.760500623E0,7.961244312E-1,3.408876298E0,Walking,Hand
7.692378613E1,1.396853042E0,2.879792593E0,7.594240898E-1,3.289548411E0,Walking,Hand
7.693375712E1,9.117387950E-1,3.035310110E0,5.422456366E-1,3.215339084E0,Walking,Hand
7.694372912E1,4.927670825E-1,3.054915532E0,3.478988063E-1,3.113898182E0,Walking,Hand
7.695370012E1,1.526456577E-1,3.154352989E0,2.510483037E-1,3.168007059E0,Walking,Hand
7.696367112E1,-1.01E-01,3.380318346E0,1.426496963E-1,3.384826966E0,Walking,Hand
7.697364212E1,-4.28E-01,3.541161215E0,8.733912930E-2,3.567978851E0,Walking,Hand
7.698361412E1,-8.04E-01,3.554033568E0,3.174672648E-2,3.644077178E0,Walking,Hand
7.699358512E1,-1.25E+00,3.535469828E0,-2.88E-02,3.749393823E0,Walking,Hand
7.700355612E1,-1.67E+00,3.478428777E0,-1.11E-01,3.862212458E0,Walking,Hand
7.701352812E1,-2.15E+00,3.344172320E0,-1.81E-01,3.978942517E0,Walking,Hand
7.702349912E1,-2.55E+00,3.183538781E0,-1.28E-01,4.081524774E0,Walking,Hand
7.703347012E1,-2.81E+00,3.013033681E0,-1.39E-01,4.124328227E0,Walking,Hand
7.704344112E1,-3.07E+00,2.812994001E0,1.922798395E-2,4.163155661E0,Walking,Hand
7.705341312E1,-3.19E+00,2.575451450E0,3.182184859E-1,4.115758180E0,Walking,Hand
7.706338412E1,-3.22E+00,2.378524244E0,5.204777683E-1,4.033062831E0,Walking,Hand
7.707335513E1,-3.13E+00,2.304518666E0,8.056305420E-1,3.971302901E0,Walking,Hand
7.708332713E1,-2.96E+00,2.319372641E0,1.068738289E0,3.906327339E0,Walking,Hand
7.709329812E1,-2.96E+00,2.121972687E0,1.276174697E0,3.856084741E0,Walking,Hand
7.710326913E1,-3.34E+00,1.569575114E0,1.628696896E0,4.030668395E0,Walking,Hand
7.711324113E1,-4.05E+00,6.769687012E-1,2.033433270E0,4.583236427E0,Walking,Hand
7.712321212E1,-4.81E+00,-3.58E-01,2.300127261E0,5.345272700E0,Walking,Hand
7.713318312E1,-5.01E+00,-9.15E-01,2.663808433E0,5.747536606E0,Walking,Hand
7.714315412E1,-4.91E+00,-9.46E-01,3.144960607E0,5.906834428E0,Walking,Hand
7.715312612E1,-4.78E+00,-6.19E-01,3.391323683E0,5.897364468E0,Walking,Hand
7.716309712E1,-4.83E+00,-8.85E-02,3.103856435E0,5.746032762E0,Walking,Hand
7.717306812E1,-4.70E+00,7.661416635E-1,2.775239992E0,5.514455658E0,Walking,Hand
7.718304012E1,-4.36E+00,1.433304876E0,2.507629011E0,5.228225094E0,Walking,Hand
7.719301112E1,-4.28E+00,1.458643201E0,2.310754722E0,5.078731189E0,Walking,Hand
7.720298212E1,-4.30E+00,1.209012408E0,2.290608140E0,5.019614271E0,Walking,Hand
7.721295312E1,-4.17E+00,8.515955043E-1,2.176721336E0,4.778798434E0,Walking,Hand
7.722292512E1,-3.89E+00,4.012850547E-1,2.043917620E0,4.408329269E0,Walking,Hand
7.723289612E1,-3.85E+00,-7.82E-02,2.068174210E0,4.369308720E0,Walking,Hand
7.724286712E1,-3.68E+00,-4.84E-01,2.121120163E0,4.271962113E0,Walking,Hand
7.725283912E1,-3.24E+00,-6.77E-01,2.109785189E0,3.925758738E0,Walking,Hand
7.726281013E1,-3.11E+00,-6.44E-01,1.934067734E0,3.721059786E0,Walking,Hand
7.727278112E1,-2.98E+00,-4.33E-01,1.577583899E0,3.397678646E0,Walking,Hand
7.728275312E1,-2.70E+00,-1.53E-01,1.447967062E0,3.065307214E0,Walking,Hand
7.729272412E1,-2.32E+00,2.249847785E-1,1.280115135E0,2.663005481E0,Walking,Hand
7.730269512E1,-1.90E+00,5.702172545E-1,8.773956124E-1,2.172948730E0,Walking,Hand
7.731266612E1,-1.50E+00,8.621052897E-1,4.783449250E-1,1.797318511E0,Walking,Hand
7.732263812E1,-1.03E+00,1.015116398E0,2.273654723E-1,1.465497100E0,Walking,Hand
7.733260912E1,-5.45E-01,1.002367129E0,3.780107975E-2,1.141420363E0,Walking,Hand
7.734258012E1,4.403830469E-2,8.960524696E-1,-1.01E-01,9.027922614E-1,Walking,Hand
7.735255212E1,6.735203058E-1,6.947623631E-1,-8.49E-02,9.713583219E-1,Walking,Hand
7.736252312E1,1.250662710E0,3.979895639E-1,1.003124928E-1,1.316288534E0,Walking,Hand
7.737249412E1,1.735497460E0,1.030163915E-1,1.452682257E-2,1.738612906E0,Walking,Hand
7.738246512E1,2.000664597E0,-3.31E-01,-8.29E-02,2.029616867E0,Walking,Hand
7.739243712E1,2.283275732E0,-8.19E-01,-2.23E-02,2.425659153E0,Walking,Hand
7.740240812E1,2.697049854E0,-1.24E+00,1.673166141E-2,2.967777082E0,Walking,Hand
7.741237913E1,3.006050059E0,-1.79E+00,1.633741289E-1,3.504210509E0,Walking,Hand
7.742235113E1,3.165821133E0,-2.34E+00,3.502713141E-1,3.950418672E0,Walking,Hand
7.743232212E1,3.361751390E0,-2.75E+00,2.304399383E-1,4.351662720E0,Walking,Hand
7.744229313E1,3.672723275E0,-3.06E+00,2.883086622E-1,4.791856639E0,Walking,Hand
7.745226412E1,3.868696800E0,-3.24E+00,1.818992776E-1,5.046996671E0,Walking,Hand
7.746223612E1,3.907543947E0,-3.33E+00,1.670081735E-2,5.131665718E0,Walking,Hand
7.747220712E1,3.885736172E0,-3.22E+00,-5.03E-02,5.048303769E0,Walking,Hand
7.748217812E1,3.792205279E0,-3.04E+00,-1.82E-01,4.865611354E0,Walking,Hand
7.749215012E1,3.467818127E0,-3.07E+00,-2.81E-01,4.641335293E0,Walking,Hand
7.750212112E1,2.898713890E0,-3.36E+00,-1.94E-01,4.443414539E0,Walking,Hand
7.751209212E1,2.365665924E0,-3.67E+00,-1.42E-01,4.367940539E0,Walking,Hand
7.752206312E1,1.890114799E0,-4.03E+00,-1.86E-01,4.451020427E0,Walking,Hand
7.753203512E1,1.403201364E0,-4.54E+00,-2.57E-01,4.757432552E0,Walking,Hand
7.754200612E1,1.135495366E0,-5.05E+00,-3.26E-01,5.183477234E0,Walking,Hand
7.755197712E1,1.182800510E0,-5.43E+00,-4.85E-01,5.574003841E0,Walking,Hand
7.756194942E1,1.308219777E0,-5.71E+00,-6.04E-01,5.890573536E0,Walking,Hand
7.757192042E1,1.517211544E0,-5.92E+00,-6.76E-01,6.151227835E0,Walking,Hand
7.758189142E1,1.697731463E0,-6.01E+00,-7.62E-01,6.292953804E0,Walking,Hand
7.759186242E1,1.830851514E0,-6.07E+00,-8.69E-01,6.398161355E0,Walking,Hand
7.760183442E1,2.046819009E0,-6.06E+00,-8.51E-01,6.457039400E0,Walking,Hand
7.761180542E1,2.262806384E0,-5.99E+00,-8.50E-01,6.457848044E0,Walking,Hand
7.762177642E1,2.515005566E0,-5.90E+00,-9.94E-01,6.493785573E0,Walking,Hand
7.763174842E1,2.756994925E0,-5.85E+00,-1.07E+00,6.559452115E0,Walking,Hand
7.764171942E1,2.795663146E0,-5.86E+00,-9.66E-01,6.560303726E0,Walking,Hand
7.765169042E1,2.571961539E0,-6.02E+00,-9.62E-01,6.612571382E0,Walking,Hand
7.766166242E1,2.150565571E0,-6.50E+00,-1.01E+00,6.917294466E0,Walking,Hand
7.767163342E1,1.729556104E0,-7.02E+00,-8.91E-01,7.284579290E0,Walking,Hand
7.768160442E1,1.355161809E0,-7.28E+00,-5.49E-01,7.426911665E0,Walking,Hand
7.769157542E1,1.209711151E0,-7.25E+00,-1.28E-01,7.352490333E0,Walking,Hand
7.770154742E1,1.400692908E0,-6.81E+00,4.204707925E-1,6.964296005E0,Walking,Hand
7.771151842E1,1.633422031E0,-5.88E+00,1.208877922E0,6.223339836E0,Walking,Hand
7.772148942E1,1.614678782E0,-4.53E+00,2.107306700E0,5.254344311E0,Walking,Hand
7.773146042E1,1.628682278E0,-3.03E+00,2.710445825E0,4.380951196E0,Walking,Hand
7.774143242E1,9.863159376E-1,-1.76E+00,2.631177462E0,3.317291376E0,Walking,Hand
7.775140342E1,8.562077880E-2,-1.02E+00,2.423774968E0,2.629315643E0,Walking,Hand
7.776137442E1,-9.86E-01,-6.67E-01,2.193764216E0,2.495827727E0,Walking,Hand
7.777134642E1,-1.92E+00,-6.15E-01,1.467228083E0,2.495520802E0,Walking,Hand
7.778131742E1,-2.77E+00,-6.92E-01,6.362720802E-1,2.926533389E0,Walking,Hand
7.779128842E1,-3.26E+00,-7.80E-01,-1.38E-01,3.351111668E0,Walking,Hand
7.780126042E1,-3.44E+00,-8.08E-01,-8.53E-01,3.633880695E0,Walking,Hand
7.781123142E1,-3.65E+00,-9.64E-01,-1.22E+00,3.962809037E0,Walking,Hand
7.782120242E1,-3.53E+00,-9.00E-01,-1.37E+00,3.895612819E0,Walking,Hand
7.783117342E1,-3.39E+00,-5.18E-01,-1.19E+00,3.624580055E0,Walking,Hand
7.784114542E1,-3.40E+00,2.978220820E-2,-8.43E-01,3.502631239E0,Walking,Hand
7.785111642E1,-3.55E+00,7.445212913E-1,-6.52E-01,3.689351952E0,Walking,Hand
7.786108742E1,-3.57E+00,1.579096428E0,-5.43E-01,3.940201590E0,Walking,Hand
7.787105942E1,-3.55E+00,2.345530452E0,-5.40E-01,4.285760026E0,Walking,Hand
7.788103042E1,-3.63E+00,3.002974131E0,-6.55E-01,4.756067405E0,Walking,Hand
7.789100142E1,-3.42E+00,3.564179364E0,-6.68E-01,4.982684951E0,Walking,Hand
7.790097242E1,-2.81E+00,3.793708599E0,-4.12E-01,4.741078116E0,Walking,Hand
7.791094442E1,-1.78E+00,4.098166393E0,-1.90E-01,4.470324557E0,Walking,Hand
7.792091542E1,-7.10E-01,4.237107347E0,1.496062750E-1,4.298862261E0,Walking,Hand
7.793088642E1,1.013059348E-1,3.962455442E0,5.957119918E-1,4.008265061E0,Walking,Hand
7.794085842E1,6.848241431E-1,3.820428035E0,8.822891472E-1,3.980337752E0,Walking,Hand
7.795082942E1,1.148762698E0,3.975988530E0,1.081107928E0,4.277491657E0,Walking,Hand
7.796080042E1,1.508944750E0,4.243998291E0,1.374946010E0,4.709449254E0,Walking,Hand
7.797077142E1,1.789775993E0,4.595986347E0,1.686578630E0,5.212574804E0,Walking,Hand
7.798074342E1,1.698544811E0,4.871648359E0,1.869163640E0,5.487420607E0,Walking,Hand
7.799071442E1,1.156387467E0,4.999869905E0,1.983824469E0,5.501953341E0,Walking,Hand
7.800068542E1,5.435285157E-1,5.131559726E0,2.222754565E0,5.618626729E0,Walking,Hand
7.801065742E1,-1.33E-01,5.294319897E0,2.132625144E0,5.709253986E0,Walking,Hand
7.802062842E1,-1.04E+00,5.426579822E0,1.532366942E0,5.733766927E0,Walking,Hand
7.803059942E1,-1.98E+00,5.205565596E0,1.091586285E0,5.674545307E0,Walking,Hand
7.804057042E1,-2.55E+00,5.023680351E0,5.335274380E-1,5.659367783E0,Walking,Hand
7.805054242E1,-2.93E+00,4.937415209E0,-3.12E-01,5.748021033E0,Walking,Hand
7.806051342E1,-3.41E+00,4.635746829E0,-1.15E+00,5.865662658E0,Walking,Hand
7.807048442E1,-3.81E+00,4.197596834E0,-1.99E+00,6.004950919E0,Walking,Hand
7.808045642E1,-4.08E+00,3.836230136E0,-2.70E+00,6.220482688E0,Walking,Hand
7.809042742E1,-4.28E+00,3.443790164E0,-3.13E+00,6.319118112E0,Walking,Hand
7.810039842E1,-4.40E+00,3.010445703E0,-3.34E+00,6.289080526E0,Walking,Hand
7.811036942E1,-4.42E+00,2.607704107E0,-3.35E+00,6.133153070E0,Walking,Hand
7.812034142E1,-4.23E+00,2.309446700E0,-3.27E+00,5.822944620E0,Walking,Hand
7.813031242E1,-3.88E+00,1.942418435E0,-3.06E+00,5.310791560E0,Walking,Hand
7.814028342E1,-3.44E+00,1.524592777E0,-2.64E+00,4.594957986E0,Walking,Hand
7.815025542E1,-2.91E+00,1.252272449E0,-2.28E+00,3.901503943E0,Walking,Hand
7.816022642E1,-2.61E+00,1.059267554E0,-2.18E+00,3.564034862E0,Walking,Hand
7.817019742E1,-2.64E+00,7.006011003E-1,-2.07E+00,3.426339433E0,Walking,Hand
7.818016842E1,-2.63E+00,3.376565310E-1,-1.75E+00,3.176194665E0,Walking,Hand
7.819014042E1,-2.43E+00,9.686292797E-2,-1.38E+00,2.796405255E0,Walking,Hand
7.820011142E1,-2.28E+00,-1.39E-01,-1.00E+00,2.489155814E0,Walking,Hand
7.821008242E1,-2.40E+00,-6.30E-01,-6.11E-01,2.556589894E0,Walking,Hand
7.822005442E1,-2.86E+00,-1.50E+00,-2.72E-01,3.246670362E0,Walking,Hand
7.823002542E1,-3.69E+00,-2.80E+00,9.701057017E-2,4.630048728E0,Walking,Hand
7.823999642E1,-4.25E+00,-4.05E+00,5.066352162E-1,5.894717719E0,Walking,Hand
7.824996742E1,-4.08E+00,-4.50E+00,6.551167792E-1,6.110045030E0,Walking,Hand
7.825993942E1,-3.34E+00,-3.98E+00,1.035641295E0,5.300599420E0,Walking,Hand
7.826991042E1,-2.31E+00,-2.99E+00,1.458996957E0,4.052951589E0,Walking,Hand
7.827988142E1,-1.59E+00,-1.76E+00,1.649514154E0,2.893272892E0,Walking,Hand
7.828985342E1,-1.40E+00,-7.99E-01,2.109898479E0,2.652649896E0,Walking,Hand
7.829982442E1,-1.46E+00,-8.19E-02,2.136979858E0,2.590641904E0,Walking,Hand
7.830979542E1,-2.02E+00,3.432467616E-1,2.046773985E0,2.895048212E0,Walking,Hand
7.831976642E1,-2.55E+00,3.886881056E-1,2.030321674E0,3.279077396E0,Walking,Hand
7.832973842E1,-2.92E+00,9.745086551E-2,2.121375686E0,3.606612834E0,Walking,Hand
7.833970942E1,-2.97E+00,-4.31E-01,2.108382880E0,3.664221704E0,Walking,Hand
7.834968042E1,-2.47E+00,-8.36E-01,1.808958954E0,3.175040876E0,Walking,Hand
7.835965242E1,-1.98E+00,-1.32E+00,1.573822532E0,2.857384470E0,Walking,Hand
7.836962342E1,-1.66E+00,-1.85E+00,1.485740952E0,2.891516376E0,Walking,Hand
7.837959442E1,-1.08E+00,-1.93E+00,1.265761390E0,2.549081745E0,Walking,Hand
7.838956542E1,-8.91E-01,-1.68E+00,8.706667829E-1,2.087588309E0,Walking,Hand
7.839953742E1,-8.89E-01,-1.36E+00,2.910276175E-1,1.653467320E0,Walking,Hand
7.840950842E1,-7.85E-01,-1.13E+00,6.566423178E-3,1.379094494E0,Walking,Hand
7.841947942E1,-4.17E-01,-7.51E-01,-9.56E-02,8.639716685E-1,Walking,Hand
7.842945042E1,9.996867657E-2,-2.29E-01,-3.78E-01,4.528858177E-1,Walking,Hand
7.843942242E1,4.369361132E-1,5.840462118E-2,-6.08E-01,7.512774093E-1,Walking,Hand
7.844939342E1,8.000675011E-1,1.649302192E-1,-6.57E-01,1.048477843E0,Walking,Hand
7.845936442E1,1.389866788E0,2.560182908E-1,-4.79E-01,1.492301281E0,Walking,Hand
7.846933642E1,2.032834223E0,2.756033935E-1,-3.15E-01,2.075489738E0,Walking,Hand
7.847930742E1,2.572443350E0,2.489633328E-1,-3.33E-01,2.605782938E0,Walking,Hand
7.848927842E1,3.039948122E0,4.771401063E-2,-4.73E-01,3.076964721E0,Walking,Hand
7.849924942E1,3.506440156E0,-1.16E-01,-5.71E-01,3.554459495E0,Walking,Hand
7.850922142E1,3.907712932E0,-2.06E-01,-7.26E-01,3.979956675E0,Walking,Hand
7.851919242E1,4.190142218E0,-3.33E-01,-7.87E-01,4.276339131E0,Walking,Hand
7.852916342E1,4.344047366E0,-4.96E-01,-8.45E-01,4.453136645E0,Walking,Hand
7.853913542E1,4.376777741E0,-6.80E-01,-8.55E-01,4.511066580E0,Walking,Hand
7.854910642E1,4.461055999E0,-8.93E-01,-7.53E-01,4.611380563E0,Walking,Hand
7.855907700E1,4.356660980E0,-1.14E+00,-7.31E-01,4.563276233E0,Walking,Hand
7.856904800E1,4.083434626E0,-1.46E+00,-6.75E-01,4.389617150E0,Walking,Hand
7.857902000E1,3.919081673E0,-1.72E+00,-6.17E-01,4.325401340E0,Walking,Hand
7.858899100E1,3.801501768E0,-1.96E+00,-7.11E-01,4.336242371E0,Walking,Hand
7.859896200E1,3.659099847E0,-2.19E+00,-8.21E-01,4.344422719E0,Walking,Hand
7.860893400E1,3.520246602E0,-2.41E+00,-1.07E+00,4.395525816E0,Walking,Hand
7.861890500E1,3.363548824E0,-2.63E+00,-1.37E+00,4.481587689E0,Walking,Hand
7.862887600E1,3.228050126E0,-2.82E+00,-1.55E+00,4.560571319E0,Walking,Hand
7.863884700E1,3.039245287E0,-3.03E+00,-1.51E+00,4.548668265E0,Walking,Hand
7.864881900E1,2.809260262E0,-3.13E+00,-1.34E+00,4.415291678E0,Walking,Hand
7.865879000E1,2.466608162E0,-3.22E+00,-1.20E+00,4.228341690E0,Walking,Hand
7.866876100E1,2.075739337E0,-3.41E+00,-1.02E+00,4.116341723E0,Walking,Hand
7.867873300E1,1.742476112E0,-3.52E+00,-8.61E-01,4.018049775E0,Walking,Hand
7.868870400E1,1.451953694E0,-3.58E+00,-8.04E-01,3.946095667E0,Walking,Hand
7.869867500E1,1.161187447E0,-3.59E+00,-8.23E-01,3.859969101E0,Walking,Hand
7.870864600E1,9.201400745E-1,-3.53E+00,-7.63E-01,3.728801986E0,Walking,Hand
7.871861800E1,6.886055374E-1,-3.34E+00,-7.41E-01,3.489356152E0,Walking,Hand
7.872858900E1,4.786103886E-1,-3.10E+00,-6.74E-01,3.208868376E0,Walking,Hand
7.873856000E1,3.420188463E-1,-2.77E+00,-6.08E-01,2.857715267E0,Walking,Hand
